number,target,multiplier,addend,total,diff,angle
117,14323,488.28125,163.09375,111.8984375,5.1015625,43.72323454885566
119,14583,488.28125,226.53125,113.9296875,5.0703125,43.75300722810177
121,927,488.28125,245.96875,115.875,5.125,43.76054854255372
123,473,488.28125,485.40625,118.25,4.75,43.87204230933223
125,479,488.28125,276.84375,119.75,5.25,43.7711676411886
127,487,488.28125,324.28125,121.75,5.25,43.79092184586809
129,1979,488.28125,339.71875,123.6875,5.3125,43.79559141693747
131,253,488.28125,803.15625,126.5,4.5,43.998816445326426
133,509,488.28125,210.59375,127.25,5.75,43.73430493503419
135,517,488.28125,258.03125,129.25,5.75,43.753457898315325
137,4193,488.28125,193.46875,131.03125,5.96875,43.72429923539836
139,267,488.28125,480.90625,133.5,5.5,43.84372841693832
141,1083,488.28125,464.34375,135.375,5.625,43.834032493364425
143,73,488.28125,4927.78125,146.0,-3.0,45.5947445152185
145,279,488.28125,623.21875,139.5,5.5,43.892486683943915
147,573,488.28125,1566.65625,143.25,3.75,44.25978563534959
149,18229,488.28125,162.09375,142.4140625,6.5859375,43.705339765552345
151,4623,488.28125,237.53125,144.46875,6.53125,43.73369982875715
153,4683,488.28125,220.96875,146.34375,6.65625,43.726172854543165
155,3,488.28125,22620.40625,192.0,-37.0,51.086351345582834
157,2401,488.28125,171.84375,150.0625,6.9375,43.70572975089372
159,609,488.28125,315.28125,152.25,6.75,43.75763566932573
161,39,488.28125,1258.71875,156.0,5.0,44.09635601248705
163,1,488.28125,51482.15625,256.0,-93.0,57.514328108875205
165,20183,488.28125,165.59375,157.6796875,7.3203125,43.700410665002664
167,1279,488.28125,313.03125,159.875,7.125,43.75130311624794
169,1293,488.28125,232.46875,161.625,7.375,43.72215860483173
171,333,488.28125,1751.90625,166.5,4.5,44.23610153907
173,10583,488.28125,191.34375,165.359375,7.640625,43.70640150565282
175,2683,488.28125,406.78125,167.6875,7.3125,43.777569029927655
177,10833,488.28125,238.21875,169.265625,7.734375,43.720423465985675
179,183,488.28125,6293.65625,183.0,-4.0,45.63307677143114
181,2767,488.28125,165.09375,172.9375,8.0625,43.69505959318422
183,5599,488.28125,228.53125,174.96875,8.03125,43.71474941645126
185,2833,488.28125,323.96875,177.0625,7.9375,43.74410519867856
187,5729,488.28125,355.40625,179.03125,7.96875,43.75282880839977
189,5779,488.28125,178.84375,180.59375,8.40625,43.697056921039255
191,733,488.28125,562.28125,183.25,7.75,43.81368380640627
193,1479,488.28125,417.71875,184.875,8.125,43.76822630192605
195,749,488.28125,657.15625,187.25,7.75,43.838505001686606
197,6023,488.28125,176.59375,188.21875,8.78125,43.69414081380288
199,1523,488.28125,304.03125,190.375,8.625,43.731055415285695
201,24583,488.28125,187.46875,192.0546875,8.9453125,43.69626235495366
203,779,488.28125,590.90625,194.75,8.25,43.81176012059814
205,49,488.28125,254.34375,196.0,9.0,43.71427566764118
207,199,488.28125,813.78125,199.0,8.0,43.87116520333936
209,1599,488.28125,285.21875,199.875,9.125,43.72152316929354
211,13,488.28125,3468.65625,208.0,3.0,44.58977469831647
213,52083,488.28125,162.09375,203.44921875,9.55078125,43.68621785423497
215,823,488.28125,363.53125,205.75,9.25,43.74058086538693
217,1659,488.28125,218.96875,207.375,9.625,43.70073084479601
219,1677,488.28125,394.40625,209.625,9.375,43.74701125450944
221,1689,488.28125,185.84375,211.125,9.875,43.690894155303326
223,6823,488.28125,281.28125,213.21875,9.78125,43.71548289051007
225,29,488.28125,8920.71875,232.0,-7.0,45.8775472532174
227,873,488.28125,904.15625,218.25,8.75,43.87417507610018
229,6999,488.28125,167.59375,218.71875,10.28125,43.68451182577993
231,443,488.28125,615.03125,221.5,9.5,43.797281867278166
233,7123,488.28125,198.46875,222.59375,10.40625,43.69153044796568
235,229,488.28125,2501.90625,229.0,6.0,44.25914759061066
237,3623,488.28125,213.34375,226.4375,10.5625,43.6943613455748
239,1833,488.28125,612.78125,229.125,9.875,43.791536618334675
241,1843,488.28125,276.21875,230.375,10.625,43.70874656146423
243,3,488.28125,77955.65625,384.0,-141.0,57.67386000562314
245,7487,488.28125,163.09375,233.96875,11.03125,43.68063970814383
247,59,488.28125,226.53125,236.0,11.0,43.69535270392158
249,119,488.28125,273.96875,238.0,11.0,43.70606483464709
251,7683,488.28125,369.40625,240.09375,10.90625,43.727779786812164
253,7733,488.28125,192.84375,241.65625,11.34375,43.68628952345873
255,123,488.28125,1440.28125,246.0,9.0,43.97084519569403
257,3933,488.28125,367.71875,245.8125,11.1875,43.72538811504124
259,249,488.28125,1023.15625,249.0,10.0,43.87227597414131
261,499,488.28125,302.59375,249.5,11.5,43.70951999542401
263,16083,488.28125,246.03125,251.296875,11.703125,43.6964261318596
265,8099,488.28125,189.46875,253.09375,11.90625,43.68352431951285
267,1023,488.28125,572.90625,255.75,11.25,43.76713909857832
269,1029,488.28125,364.34375,257.25,11.75,43.72092433573398
271,2083,488.28125,987.78125,260.375,10.625,43.85450661783878
273,523,488.28125,587.21875,261.5,11.5,43.76744654617027
275,17,488.28125,4986.65625,272.0,3.0,44.68576669990332
277,16927,488.28125,162.09375,264.484375,12.515625,43.67592701545865
279,8529,488.28125,233.53125,266.53125,12.46875,43.69066641593897
281,537,488.28125,264.96875,268.5,12.5,43.696863065427685
283,4333,488.28125,472.40625,270.8125,12.1875,43.73932130335483
285,34833,488.28125,171.84375,272.1328125,12.8671875,43.676968069650215
287,549,488.28125,407.28125,274.5,12.5,43.72470353297006
289,277,488.28125,710.71875,277.0,12.0,43.785430452056296
291,9,488.28125,5366.15625,288.0,3.0,44.7031333326753
293,1119,488.28125,165.59375,279.75,13.25,43.67475566863062
295,141,488.28125,341.03125,282.0,13.0,43.709325580004304
297,71,488.28125,388.46875,284.0,13.0,43.71820848761719
299,4583,488.28125,659.90625,286.4375,12.5625,43.77071799381491
301,4599,488.28125,195.34375,287.4375,13.5625,43.67966189610964
303,1159,488.28125,402.78125,289.75,13.25,43.719455638610576
305,9323,488.28125,242.21875,291.34375,13.65625,43.688158032421555
307,1,488.28125,112241.65625,512.0,-205.0,59.05270304216864
309,37,488.28125,673.09375,296.0,13.0,43.76904044709659
311,4753,488.28125,240.53125,297.0625,13.9375,43.686943986904204
313,599,488.28125,511.96875,299.5,13.5,43.737358683686615
315,2409,488.28125,367.40625,301.125,13.875,43.70992965235822
317,4843,488.28125,190.84375,302.6875,14.3125,43.67691364459462
319,77,488.28125,1934.28125,308.0,11.0,43.99491399474582
321,1229,488.28125,573.71875,307.25,13.75,43.74621374465629
323,1237,488.28125,621.15625,309.25,13.75,43.75414345492776
325,9929,488.28125,172.59375,310.28125,14.71875,43.67275886739157
327,2499,488.28125,268.03125,312.375,14.625,43.689650551949406
329,2513,488.28125,187.46875,314.125,14.875,43.67502773062313
331,159,488.28125,1194.90625,318.0,13.0,43.85247220542855
333,1273,488.28125,346.34375,318.25,14.75,43.702543896231106
335,323,488.28125,1801.78125,323.0,12.0,43.955207986193514
337,323,488.28125,825.21875,323.0,14.0,43.78481721698147
339,651,488.28125,1128.65625,325.5,13.5,43.836137498336
341,83333,488.28125,162.09375,325.51953125,15.48046875,43.66949722204895
343,10483,488.28125,247.53125,327.59375,15.40625,43.683915781107096
345,21083,488.28125,206.96875,329.421875,15.578125,43.67678946946046
347,1327,488.28125,422.40625,331.75,15.25,43.71290805587116
349,21323,488.28125,173.84375,333.171875,15.828125,43.67083047112086
351,10729,488.28125,277.28125,335.28125,15.71875,43.68791316323132
353,677,488.28125,948.71875,338.5,14.5,43.79874610200744
355,683,488.28125,1508.15625,341.5,13.5,43.88959629333588
357,5453,488.28125,179.59375,340.8125,16.1875,43.67111993683586
359,1373,488.28125,451.03125,343.25,15.75,43.7151907927469
361,11029,488.28125,194.46875,344.65625,16.34375,43.673205960998665
363,349,488.28125,1441.90625,349.0,14.0,43.87354275311308
365,349,488.28125,465.34375,349.0,16.0,43.71627581354354
367,351,488.28125,512.78125,351.0,16.0,43.72342510712018
369,353,488.28125,560.21875,353.0,16.0,43.730495223248575
371,1433,488.28125,2271.65625,358.25,12.75,43.99835890692981
373,45573,488.28125,163.09375,356.0390625,16.9609375,43.66726638528676
375,45833,488.28125,226.53125,358.0703125,16.9296875,43.677033794252424
377,23,488.28125,4333.96875,368.0,9.0,44.307869889015045
379,1449,488.28125,413.40625,362.25,16.75,43.70550960148102
381,91,488.28125,332.84375,364.0,17.0,43.69280638044245
383,2927,488.28125,316.28125,365.875,17.125,43.69000935142166
385,2943,488.28125,363.71875,367.875,17.125,43.69696688247308
387,1483,488.28125,859.15625,370.75,16.25,43.77147643902907
389,11883,488.28125,186.59375,371.34375,17.65625,43.66975058174608
391,2987,488.28125,250.03125,373.375,17.625,43.67910488593362
393,6003,488.28125,201.46875,375.1875,17.8125,43.67168078126757
395,12083,488.28125,456.90625,377.59375,17.40625,43.70936572443085
397,3,488.28125,2760.34375,384.0,13.0,44.046381108244695
399,193,488.28125,2807.78125,386.0,13.0,44.05123942229978
401,193,488.28125,1831.21875,386.0,15.0,43.90809066665647
403,49,488.28125,3926.65625,392.0,11.0,44.2072787937417
405,49479,488.28125,162.09375,386.5546875,18.4453125,43.66509876740483
407,3109,488.28125,245.53125,388.625,18.375,43.6769862367844
409,781,488.28125,228.96875,390.5,18.5,43.67444302710891
411,1573,488.28125,660.40625,393.25,17.75,43.73567297601881
413,25229,488.28125,171.84375,394.203125,18.796875,43.66602721378561
415,12683,488.28125,291.28125,396.34375,18.65625,43.68275801306816
417,1,488.28125,58530.71875,512.0,-95.0,50.8387987167917
419,101,488.28125,2258.15625,404.0,15.0,43.955842591681034
421,51433,488.28125,165.59375,401.8203125,19.1796875,43.6646948726395
423,3233,488.28125,369.03125,404.125,18.875,43.69273668082632
425,12983,488.28125,208.46875,405.71875,19.28125,43.670385214770384
427,409,488.28125,911.90625,409.0,18.0,43.76654939517215
429,819,488.28125,191.34375,409.5,19.5,43.66778014613036
431,103,488.28125,494.78125,412.0,19.0,43.70885464740267
433,13229,488.28125,238.21875,413.40625,19.59375,43.67387710517788
435,27,488.28125,8781.65625,432.0,3.0,44.80174549880081
437,26693,488.28125,165.09375,417.078125,19.921875,43.6637845192153
439,26823,488.28125,228.53125,419.109375,19.890625,43.672145003054766
441,843,488.28125,475.96875,421.5,19.5,43.704837804161706
443,27083,488.28125,355.40625,423.171875,19.828125,43.68863267300133
445,27183,488.28125,178.84375,424.734375,20.265625,43.66519624405929
447,6833,488.28125,394.28125,427.0625,19.9375,43.69330105594864
449,3433,488.28125,473.71875,429.125,19.875,43.703420097820725
451,433,488.28125,1481.15625,433.0,18.0,43.833505052000845
453,3459,488.28125,184.59375,432.375,20.625,43.66552391822733
455,109,488.28125,1064.03125,436.0,19.0,43.778389621682265
457,55833,488.28125,187.46875,436.1953125,20.8046875,43.66568345194869
459,439,488.28125,646.90625,439.0,20.0,43.72413565991033
461,14083,488.28125,230.34375,440.09375,20.90625,43.670920718964375
463,7083,488.28125,581.78125,442.6875,20.3125,43.7152020477113
465,111,488.28125,277.21875,444.0,21.0,43.6765705387452
467,3583,488.28125,1284.65625,447.875,19.125,43.80243507921057
469,114583,488.28125,162.09375,447.58984375,21.41015625,43.66190033913031
471,1799,488.28125,291.53125,449.75,21.25,43.677904736293236
473,903,488.28125,210.96875,451.5,21.5,43.66778014613036
475,227,488.28125,514.40625,454.0,21.0,43.70505221521577
477,1821,488.28125,177.84375,455.25,21.75,43.663494587253346
479,3659,488.28125,289.28125,457.375,21.625,43.67702466965551
481,233,488.28125,3728.71875,466.0,15.0,44.092539779351426
483,1849,488.28125,832.15625,462.25,20.75,43.74245277826936
485,29623,488.28125,167.59375,462.859375,22.140625,43.661896734548755
487,933,488.28125,1055.03125,466.5,20.5,43.76834551237333
489,1867,488.28125,206.46875,466.75,22.25,43.666386749335615
491,3,488.28125,153469.90625,768.0,-277.0,57.40828668473379
493,7529,488.28125,205.34375,470.5625,22.4375,43.66605252233095
495,237,488.28125,988.78125,474.0,21.0,43.75849014153483
497,15183,488.28125,252.21875,474.46875,22.53125,43.671378637506386
499,483,488.28125,3643.65625,483.0,16.0,44.066546473335976
501,30599,488.28125,163.09375,478.109375,22.890625,43.660724366400224
503,30729,488.28125,226.53125,480.140625,22.859375,43.668034129355796
505,1929,488.28125,329.96875,482.25,22.75,43.679920654150486
507,1937,488.28125,377.40625,484.25,22.75,43.6852457086173
509,7773,488.28125,200.84375,485.8125,23.1875,43.664768110446225
511,61,488.28125,344.28125,488.0,23.0,43.6811109461488
