number,target,multiplier,addend,total,diff,angle
91,233,10.125,10.625,29.125,61.875,17.747527275947373
93,1,10.125,82.375,32.0,61.0,18.98762408787018
95,485,10.125,8.125,30.3125,64.6875,17.696788343870388
97,125,10.125,17.875,31.25,65.75,17.857121141403574
99,17,10.125,85.625,34.0,65.0,18.954231699511176
101,17,10.125,65.375,34.0,67.0,18.60496547380231
103,263,10.125,9.125,32.875,70.125,17.70177045919662
105,269,10.125,12.875,33.625,71.375,17.757045454234166
107,137,10.125,12.625,34.25,72.75,17.749528846095917
109,71,10.125,32.375,35.5,73.5,18.03981178041452
111,283,10.125,8.125,35.375,75.625,17.676752362974188
113,1,10.125,903.875,64.0,49.0,29.52598731124173
115,37,10.125,19.625,37.0,78.0,17.835014942668064
117,5,10.125,95.375,40.0,77.0,18.874549758203333
119,19,10.125,11.125,38.0,81.0,17.709724523862754
121,155,10.125,14.875,38.75,82.25,17.75755673267624
123,157,10.125,10.625,39.25,83.75,17.69817904344627
125,161,10.125,22.375,40.25,84.75,17.848558549782933
127,647,10.125,8.125,40.4375,86.5625,17.661761897651395
129,83,10.125,21.875,41.5,87.5,17.833264972309955
131,11,10.125,81.625,44.0,87.0,18.566060217669225
133,11,10.125,61.375,44.0,89.0,18.305613197199182
135,43,10.125,9.125,43.0,92.0,17.66764050783232
137,175,10.125,12.875,43.75,93.25,17.710521826742035
139,89,10.125,16.625,44.5,94.5,17.752149539333573
141,1,10.125,620.375,64.0,77.0,24.413331705025122
143,91,10.125,8.125,45.5,97.5,17.650124219930113
