number,target,multiplier,addend,total,diff,angle
139,59,6.75,5.75,59.0,80.0,22.9993016494594
141,1,6.75,72.25,64.0,77.0,24.413331705025122
143,485,6.75,4.75,60.625,82.375,22.97456715541386
145,31,6.75,13.25,62.0,83.0,23.15088379735157
147,125,6.75,7.75,62.5,84.5,23.0337449115337
149,17,6.75,82.25,68.0,81.0,24.530810367517837
151,1,6.75,4.75,64.0,87.0,22.969225127543226
153,65,6.75,7.25,65.0,88.0,23.01756179688138
155,263,6.75,5.75,65.75,89.25,22.986343519855442
157,67,6.75,12.25,67.0,90.0,23.11044323009531
159,539,6.75,4.75,67.375,91.625,22.96442030158281
161,137,6.75,9.25,68.5,92.5,23.04809537885116
163,35,6.75,19.75,70.0,93.0,23.24100040931751
165,71,6.75,22.25,71.0,94.0,23.28235621348973
167,283,6.75,4.75,70.75,96.25,22.960075524235968
169,287,6.75,7.25,71.75,97.25,23.003951567982774
171,145,6.75,5.75,72.5,98.5,22.975808471078004
173,37,6.75,16.25,74.0,99.0,23.158607422083275
175,593,6.75,4.75,74.125,100.875,22.956127741617465
177,19,6.75,21.25,76.0,101.0,23.23764693535142
179,19,6.75,7.75,76.0,103.0,23.00515512597706
181,5,6.75,58.25,80.0,101.0,23.84489903292905
183,155,6.75,4.75,77.5,105.5,22.952524919217492
185,157,6.75,7.25,78.5,106.5,22.992693466393607
187,317,6.75,5.75,79.25,107.75,22.967074966194698
189,161,6.75,12.25,80.5,108.5,23.070412249824646
191,647,6.75,4.75,80.875,110.125,22.949223735472195
193,41,6.75,9.25,82.0,111.0,23.01920544068921
195,83,6.75,11.75,83.0,112.0,23.05659382911507
197,11,6.75,78.25,88.0,109.0,24.07033972628093
199,337,6.75,4.75,84.25,114.75,22.946187831359047
201,341,6.75,7.25,85.25,115.75,22.983226246340116
203,43,6.75,5.75,86.0,117.0,22.959717295756203
205,11,6.75,24.25,88.0,117.0,23.232313746665714
207,701,6.75,4.75,87.625,119.375,22.94338646567339
209,89,6.75,13.25,89.0,120.0,23.06611495893696
211,179,6.75,7.75,89.5,121.5,22.98522996058585
213,1,6.75,610.25,128.0,85.0,31.003298126564065
215,91,6.75,4.75,91.0,124.0,22.94079347037288
217,23,6.75,7.25,92.0,125.0,22.97515406603072
219,371,6.75,5.75,92.75,126.25,22.953434085005824
221,47,6.75,12.25,94.0,127.0,23.041959467218035
223,755,6.75,4.75,94.375,128.625,22.938386430672473
225,191,6.75,9.25,95.5,129.5,22.99852548370927
227,1,6.75,515.75,128.0,99.0,29.41763623368901
229,49,6.75,22.25,98.0,131.0,23.168387153497495
231,391,6.75,4.75,97.75,133.25,22.93614603543041
233,395,6.75,7.25,98.75,134.25,22.968189736496058
235,199,6.75,5.75,99.5,135.5,22.948005990519555
237,101,6.75,16.25,101.0,136.0,23.081779708080337
239,809,6.75,4.75,101.125,137.875,22.934055557942308
241,13,6.75,37.25,104.0,137.0,23.34190131912059
243,103,6.75,7.75,103.0,140.0,22.970548814259235
245,53,6.75,42.25,106.0,139.0,23.39586984057094
247,209,6.75,4.75,104.5,142.5,22.932100437589792
249,211,6.75,7.25,105.5,143.5,22.96211983598932
251,425,6.75,5.75,106.25,144.75,22.943269568254316
253,215,6.75,12.25,107.5,145.5,23.020696379368864
255,863,6.75,4.75,107.875,147.125,22.93026794020461
257,109,6.75,9.25,109.0,148.0,22.982991232047446
259,55,6.75,11.75,110.0,149.0,23.01143744310762
261,7,6.75,30.25,112.0,149.0,23.225079545285244
263,445,6.75,4.75,111.25,151.75,22.9285468803944
265,449,6.75,7.25,112.25,152.75,22.95678245437691
267,113,6.75,5.75,113.0,154.0,22.93910053279173
269,29,6.75,40.25,116.0,153.0,23.32699858981596
271,917,6.75,4.75,114.625,156.375,22.926927393031146
273,29,6.75,13.25,116.0,157.0,23.021047719092866
275,233,6.75,7.75,116.5,158.5,22.95928220843228
277,1,6.75,178.25,128.0,149.0,24.801368893625188
279,59,6.75,4.75,118.0,161.0,22.92540074403835
281,119,6.75,7.25,119.0,162.0,22.952052536439613
283,479,6.75,5.75,119.75,163.25,22.935402692824475
285,121,6.75,12.25,121.0,164.0,23.00420354271974
287,971,6.75,4.75,121.375,165.625,22.923959172811877
289,245,6.75,9.25,122.5,166.5,22.970894617417628
291,31,6.75,19.75,124.0,167.0,23.079670428056012
293,125,6.75,22.25,125.0,168.0,23.104121053479094
295,499,6.75,4.75,124.75,170.25,22.922595760271495
297,503,6.75,7.25,125.75,171.25,22.947831960083203
299,253,6.75,5.75,126.5,172.5,22.93210043758977
301,1,6.75,16.25,128.0,173.0,23.03758312670387
303,1025,6.75,4.75,128.125,174.875,22.921304317807685
305,65,6.75,21.25,130.0,175.0,23.08513367280827
307,65,6.75,7.75,130.0,177.0,22.950363010126782
309,17,6.75,90.25,136.0,173.0,23.755708111702944
311,263,6.75,4.75,131.5,179.5,22.920079293362697
313,265,6.75,7.25,132.5,180.5,22.944042656063726
315,533,6.75,5.75,133.25,181.75,22.929133512210505
317,269,6.75,12.25,134.5,182.5,22.991037596777723
319,1079,6.75,4.75,134.875,184.125,22.918915691638812
321,17,6.75,9.25,136.0,185.0,22.961208227969742
323,137,6.75,11.75,137.0,186.0,22.98416120222438
325,35,6.75,46.25,140.0,185.0,23.304890539203104
327,553,6.75,4.75,138.25,188.75,22.91780900601541
329,557,6.75,7.25,139.25,189.75,22.940621734333792
331,35,6.75,5.75,140.0,191.0,22.926453307752638
333,71,6.75,24.25,142.0,191.0,23.094680980283016
335,1133,6.75,4.75,141.625,193.375,22.916755160218024
337,143,6.75,13.25,143.0,194.0,22.99308286010108
339,287,6.75,7.75,143.5,195.5,22.943126808300537
341,1,6.75,1794.25,256.0,85.0,36.89677183689063
343,145,6.75,4.75,145.0,198.0,22.915750458147798
345,73,6.75,7.25,146.0,199.0,22.937517965893704
347,587,6.75,5.75,146.75,200.25,22.924020177281886
349,37,6.75,12.25,148.0,201.0,22.98028413167083
351,1187,6.75,4.75,148.375,202.625,22.914791540569837
353,299,6.75,9.25,149.5,203.5,22.953276977910082
355,19,6.75,35.75,152.0,203.0,23.179108780460492
357,19,6.75,22.25,152.0,205.0,23.06286472468436
359,607,6.75,4.75,151.75,207.25,22.913875347590697
361,611,6.75,7.25,152.75,208.25,22.93468919979352
363,307,6.75,5.75,153.5,209.5,22.921801461470434
365,155,6.75,16.25,155.0,210.0,23.008870082822867
367,1241,6.75,4.75,155.125,211.875,22.91299908604221
369,5,6.75,69.25,160.0,209.0,23.44176408901591
371,157,6.75,7.75,157.0,214.0,22.937138314962986
373,5,6.75,42.25,160.0,213.0,23.217126837657922
375,317,6.75,4.75,158.5,216.5,22.912160201038745
377,319,6.75,7.25,159.5,217.5,22.93210043758977
379,641,6.75,5.75,160.25,218.75,22.919770014143346
381,323,6.75,12.25,161.5,219.5,22.971335718091158
383,1295,6.75,4.75,161.875,221.125,22.911356351098334
385,163,6.75,9.25,163.0,222.0,22.9466634584182
387,41,6.75,11.75,164.0,223.0,22.965900404728377
389,83,6.75,30.25,166.0,223.0,23.1096496047818
391,661,6.75,4.75,165.25,225.75,22.910585386317
393,665,6.75,7.25,166.25,226.75,22.929722377968716
395,167,6.75,5.75,167.0,228.0,22.917903086055862
397,11,6.75,136.25,176.0,221.0,23.908903973120875
399,1349,6.75,4.75,168.625,230.375,22.909845329168114
401,85,6.75,13.25,170.0,231.0,22.974037809379798
403,341,6.75,7.75,170.5,232.5,22.93210043758977
405,11,6.75,82.25,176.0,229.0,23.488218808432418
407,43,6.75,4.75,172.0,235.0,22.90913435756551
409,173,6.75,7.25,173.0,236.0,22.927530302837337
411,695,6.75,5.75,173.75,237.25,22.916181469312118
413,175,6.75,12.25,175.0,238.0,22.963773059854553
415,1403,6.75,4.75,175.375,239.625,22.908450789885208
417,353,6.75,9.25,176.5,240.5,22.941064458248547
419,89,6.75,19.75,178.0,241.0,23.016804687330122
421,179,6.75,22.25,179.0,242.0,23.03413694828737
423,715,6.75,4.75,178.75,244.25,22.90779307168615
425,719,6.75,7.25,179.75,245.25,22.925503214930366
427,361,6.75,5.75,180.5,246.5,22.914588834081393
429,91,6.75,16.25,182.0,247.0,22.98871680208064
431,1457,6.75,4.75,182.125,248.875,22.907159763909785
433,23,6.75,21.25,184.0,249.0,23.022689984884284
435,23,6.75,7.75,184.0,251.0,22.927803468982777
437,47,6.75,58.25,188.0,249.0,23.277662750934944
439,371,6.75,4.75,185.5,253.5,22.90654953236924
441,373,6.75,7.25,186.5,254.5,22.923623163079707
443,749,6.75,5.75,187.25,255.75,22.913111209008562
445,377,6.75,12.25,188.5,256.5,22.957297392543932
447,1511,6.75,4.75,188.875,258.125,22.905961138367154
449,95,6.75,9.25,190.0,259.0,22.936263164951907
451,191,6.75,11.75,191.0,260.0,22.952819240300308
453,1,6.75,1038.25,256.0,197.0,29.471721128115757
455,769,6.75,4.75,192.25,262.75,22.905393430302983
457,773,6.75,7.25,193.25,263.75,22.921874709170734
459,97,6.75,5.75,194.0,265.0,22.911736570266598
461,49,6.75,24.25,196.0,265.0,23.033386888991533
463,1565,6.75,4.75,195.625,267.375,22.904845336150057
465,197,6.75,13.25,197.0,268.0,22.960231911557887
467,395,6.75,7.75,197.5,269.5,22.924095159146216
469,13,6.75,162.25,208.0,261.0,23.9171331324685
471,199,6.75,4.75,199.0,272.0,22.904315856699366
473,25,6.75,7.25,200.0,273.0,22.920244503248103
475,803,6.75,5.75,200.75,274.25,22.910454513640833
477,101,6.75,12.25,202.0,275.0,22.95169007697727
479,1619,6.75,4.75,202.375,276.625,22.903804059480077
481,407,6.75,9.25,203.5,277.5,22.932100437589792
483,13,6.75,67.75,208.0,275.0,23.298732847777504
485,103,6.75,22.25,206.0,279.0,23.012983105680505
487,823,6.75,4.75,205.75,281.25,22.903309073279065
489,827,6.75,7.25,206.75,282.25,22.918720942008203
491,415,6.75,5.75,207.5,283.5,22.909255990710587
493,209,6.75,16.25,209.0,284.0,22.973792139872447
495,1673,6.75,4.75,209.125,285.875,22.902830083192008
497,53,6.75,37.25,212.0,285.0,23.10112512610737
499,211,6.75,7.75,211.0,288.0,22.9208622985682
501,107,6.75,42.25,214.0,287.0,23.129542849420137
503,425,6.75,4.75,212.5,290.5,22.902366326146375
505,427,6.75,7.25,213.5,291.5,22.917293892191296
507,857,6.75,5.75,214.25,292.75,22.90813309497133
509,431,6.75,12.25,215.5,293.5,22.94678742615287
511,1727,6.75,4.75,215.875,295.125,22.901917086845067
1,1,6.75,1.25,0.25,0.75,14.036243467926484
3,1,6.75,11.75,1.0,2.0,18.434948822922017
5,1,6.75,30.25,2.0,3.0,21.801409486351798
7,13,6.75,4.75,1.625,5.375,13.069317896282163
9,17,6.75,7.25,2.125,6.875,13.284866484902215
11,5,6.75,5.75,2.5,8.5,12.804266065286768
13,1,6.75,40.25,4.0,9.0,17.10272896905239
15,53,6.75,4.75,3.3125,11.6875,12.452952793832216
17,1,6.75,13.25,4.0,13.0,13.240519915187184
19,17,6.75,7.75,4.25,14.75,12.60860679336625
21,1,6.75,114.25,8.0,13.0,20.854458039578343
23,5,6.75,4.75,5.0,18.0,12.2647737278924
25,11,6.75,7.25,5.5,19.5,12.407418527400745
27,47,6.75,5.75,5.875,21.125,12.27578579377894
29,13,6.75,12.25,6.5,22.5,12.633361935275003
31,107,6.75,4.75,6.6875,24.3125,12.173622518619792
33,29,6.75,9.25,7.25,25.75,12.390856660680882
35,1,6.75,19.75,8.0,27.0,12.875001559612462
37,17,6.75,22.25,8.5,28.5,12.938056317186467
39,67,6.75,4.75,8.375,30.625,12.119837302818029
41,71,6.75,7.25,8.875,32.125,12.213998901762423
43,37,6.75,5.75,9.25,33.75,12.14024796027822
45,5,6.75,16.25,10.0,35.0,12.52880770915152
47,161,6.75,4.75,10.0625,36.9375,12.084350069677054
49,11,6.75,21.25,11.0,38.0,12.652556500557967
51,11,6.75,7.75,11.0,40.0,12.171458208587458
53,1,6.75,154.25,16.0,37.0,16.798371781305296
55,47,6.75,4.75,11.75,43.25,12.059180689461877
57,49,6.75,7.25,12.25,44.75,12.129076198102785
59,101,6.75,5.75,12.625,46.375,12.078176038692442
61,53,6.75,12.25,13.25,47.75,12.255024573738913
63,215,6.75,4.75,13.4375,49.5625,12.040400454898428
65,7,6.75,9.25,14.0,51.0,12.154941697222226
67,29,6.75,11.75,14.5,52.5,12.211508376476012
69,1,6.75,46.25,16.0,53.0,13.055247223796618
71,121,6.75,4.75,15.125,55.875,12.025850580451996
73,125,6.75,7.25,15.625,57.375,12.08135612309602
75,1,6.75,5.75,16.0,59.0,12.042575142885008
77,17,6.75,24.25,17.0,60.0,12.449996507806594
79,269,6.75,4.75,16.8125,62.1875,12.014246387563658
81,35,6.75,13.25,17.5,63.5,12.19133647060236
83,71,6.75,7.75,17.75,65.25,12.071183418801816
85,1,6.75,450.25,32.0,53.0,20.629879946126174
87,37,6.75,4.75,18.5,68.5,12.004775557721103
89,19,6.75,7.25,19.0,70.0,12.050784883409548
91,155,6.75,5.75,19.375,71.625,12.019488197238864
93,5,6.75,12.25,20.0,73.0,12.13682445529227
95,323,6.75,4.75,20.1875,74.8125,11.996899307923568
97,83,6.75,9.25,20.75,76.25,12.074586058830068
99,11,6.75,35.75,22.0,77.0,12.52880770915152
101,11,6.75,22.25,22.0,79.0,12.288323163275352
103,175,6.75,4.75,21.875,81.125,11.9902461947217
105,179,6.75,7.25,22.375,82.625,12.029526486899373
107,91,6.75,5.75,22.75,84.25,12.003303396478023
109,47,6.75,16.25,23.5,85.5,12.166533775465695
111,377,6.75,4.75,23.5625,87.4375,11.984551828204305
113,1,6.75,261.25,32.0,81.0,15.811370930138446
115,49,6.75,7.75,24.5,90.5,12.026689654905365
117,13,6.75,42.25,26.0,91.0,12.528807709151492
119,101,6.75,4.75,25.25,93.75,11.97962289680416
121,103,6.75,7.25,25.75,95.25,12.013887999431264
123,209,6.75,5.75,26.125,96.875,11.991328024092194
125,107,6.75,12.25,26.75,98.25,12.079104631147397
127,431,6.75,4.75,26.9375,100.0625,11.97531478576847
129,55,6.75,9.25,27.5,101.5,12.034078487557322
131,7,6.75,11.75,28.0,103.0,12.064884410525421
133,29,6.75,30.25,29.0,104.0,12.300538878998097
135,229,6.75,4.75,28.625,106.375,11.971517151714355
137,233,6.75,7.25,29.125,107.875,12.00190106734284
139,59,6.75,5.75,29.5,109.5,11.982108847593933
141,1,6.75,72.25,32.0,109.0,12.78670144918674
143,485,6.75,4.75,30.3125,112.6875,11.968144338263373
145,31,6.75,13.25,31.0,114.0,12.067768958653346
147,125,6.75,7.75,31.25,115.75,12.00156081748419
149,17,6.75,82.25,34.0,115.0,12.854117368988911
151,1,6.75,4.75,32.0,119.0,11.965128837748868
153,65,6.75,7.25,32.5,120.5,11.992420450827888
155,263,6.75,5.75,32.875,122.125,11.9747925368227
157,67,6.75,12.25,33.5,123.5,12.04490215854098
159,539,6.75,4.75,33.6875,125.3125,11.96241672637157
161,137,6.75,9.25,34.25,126.75,12.009667406547061
163,35,6.75,19.75,35.0,128.0,12.118760334725186
165,71,6.75,22.25,35.5,129.5,12.142177533400021
167,283,6.75,4.75,35.375,131.625,11.959964411168146
169,287,6.75,7.25,35.875,133.125,11.984734491465073
171,145,6.75,5.75,36.25,134.75,11.968845068207566
173,37,6.75,16.25,37.0,136.0,12.072137346835873
175,593,6.75,4.75,37.0625,137.9375,11.957736269084798
177,19,6.75,21.25,38.0,139.0,12.116861929122601
179,19,6.75,7.75,38.0,141.0,11.985414119079746
181,5,6.75,58.25,40.0,141.0,12.461755920553806
183,155,6.75,4.75,38.75,144.25,11.955702905208678
185,157,6.75,7.25,39.25,145.75,11.978377664607107
187,317,6.75,5.75,39.625,147.375,11.963915149825114
189,161,6.75,12.25,40.25,148.75,12.022276686183524
191,647,6.75,4.75,40.4375,150.5625,11.953839848651215
193,41,6.75,9.25,41.0,152.0,11.993348723586983
195,83,6.75,11.75,41.5,153.5,12.014468771514755
197,11,6.75,78.25,44.0,153.0,12.590382945535156
199,337,6.75,4.75,42.125,156.875,11.952126562944787
201,341,6.75,7.25,42.625,158.375,11.973032638277902
203,43,6.75,5.75,43.0,160.0,11.95976222193079
205,11,6.75,24.25,44.0,161.0,12.113842945564343
207,701,6.75,4.75,43.8125,163.1875,11.950545685878991
209,89,6.75,13.25,44.5,164.5,12.019848435903643
211,179,6.75,7.75,44.75,166.25,11.974163855318606
213,1,6.75,610.25,64.0,149.0,16.723919417443604
215,91,6.75,4.75,45.5,169.5,11.949082439024048
217,23,6.75,7.25,46.0,171.0,11.968475651583837
219,371,6.75,5.75,46.375,172.625,11.956216013612053
221,47,6.75,12.25,47.0,174.0,12.006201074092164
223,755,6.75,4.75,47.1875,175.8125,11.9477241643352
225,191,6.75,9.25,47.75,177.25,11.981670587000805
227,1,6.75,515.75,64.0,163.0,15.745178499771537
229,49,6.75,22.25,49.0,180.0,12.077669162364218
231,391,6.75,4.75,48.875,182.125,11.946459957034333
233,395,6.75,7.25,49.375,183.625,11.964544393679635
235,199,6.75,5.75,49.75,185.25,11.953152618401015
237,101,6.75,16.25,50.5,186.5,12.028700579963546
239,809,6.75,4.75,50.5625,188.4375,11.945280372213254
241,13,6.75,37.25,52.0,189.0,12.175912517799759
243,103,6.75,7.75,51.5,191.5,11.96587602456595
245,53,6.75,42.25,53.0,192.0,12.206506853558556
247,209,6.75,4.75,52.25,194.75,11.944177188446359
249,211,6.75,7.25,52.75,196.25,11.961118264444613
251,425,6.75,5.75,53.125,197.875,11.950479718915252
253,215,6.75,12.25,53.75,199.25,11.994190767855244
255,863,6.75,4.75,53.9375,201.0625,11.943143215894496
257,109,6.75,9.25,54.5,202.5,11.972899960172196
259,55,6.75,11.75,55.0,204.0,11.988961772137873
261,7,6.75,30.25,56.0,205.0,12.109748123115086
263,445,6.75,4.75,55.625,207.375,11.942172139427845
265,449,6.75,7.25,56.125,208.875,11.95810578475959
267,113,6.75,5.75,56.5,210.5,11.948127123258812
269,29,6.75,40.25,58.0,211.0,12.167467418072746
271,917,6.75,4.75,57.3125,213.6875,11.941258389531573
273,29,6.75,13.25,58.0,215.0,11.994389197546111
275,233,6.75,7.75,58.25,216.75,11.959516653505093
277,1,6.75,178.25,64.0,213.0,13.009722454501716
279,59,6.75,4.75,59.0,220.0,11.940397035419355
281,119,6.75,7.25,59.5,221.5,11.95543630719173
283,479,6.75,5.75,59.875,223.125,11.946040511275143
285,121,6.75,12.25,60.5,224.5,11.984876776360064
287,971,6.75,4.75,60.6875,226.3125,11.939583696021321
289,245,6.75,9.25,61.25,227.75,11.966071223209699
291,31,6.75,19.75,62.0,229.0,12.027508540388872
293,125,6.75,22.25,62.5,230.5,12.041328227117788
295,499,6.75,4.75,62.375,232.625,11.938814465453788
297,503,6.75,7.25,62.875,234.125,11.953054405637266
299,253,6.75,5.75,63.25,235.75,11.944177188446329
301,1,6.75,16.25,64.0,237.0,12.003728906529949
303,1025,6.75,4.75,64.0625,238.9375,11.938085850294739
305,65,6.75,21.25,65.0,240.0,12.030596096537877
307,65,6.75,7.75,65.0,242.0,11.954482802493093
309,17,6.75,90.25,68.0,241.0,12.410955740602418
311,263,6.75,4.75,65.75,245.25,11.937394716539098
313,265,6.75,7.25,66.25,246.75,11.950915985458826
315,533,6.75,5.75,66.625,248.375,11.942503133692336
317,269,6.75,12.25,67.25,249.75,11.977442750867493
319,1079,6.75,4.75,67.4375,251.5625,11.936738244535068
321,17,6.75,9.25,68.0,253.0,11.960603730287879
323,137,6.75,11.75,68.5,254.5,11.973560474033462
325,35,6.75,46.25,70.0,255.0,12.154941697222256
327,553,6.75,4.75,69.125,257.875,11.93611389053484
329,557,6.75,7.25,69.625,259.375,11.948985528499515
331,35,6.75,5.75,70.0,261.0,11.940990903302627
333,71,6.75,24.25,71.0,262.0,12.03599219555308
335,1133,6.75,4.75,70.8125,264.1875,11.935519353753431
337,143,6.75,13.25,71.5,265.5,11.97859752097818
339,287,6.75,7.75,71.75,267.25,11.95039915744692
341,1,6.75,1794.25,128.0,213.0,20.574456459153197
343,145,6.75,4.75,72.5,270.5,11.934952548037742
345,73,6.75,7.25,73.0,272.0,11.947234104599477
347,587,6.75,5.75,73.375,273.625,11.939618114699371
349,37,6.75,12.25,74.0,275.0,11.97137168147953
351,1187,6.75,4.75,74.1875,276.8125,11.934411577408788
353,299,6.75,9.25,74.75,278.25,11.956127346293313
355,19,6.75,35.75,76.0,279.0,12.083734418526854
357,19,6.75,22.25,76.0,281.0,12.018011914989057
359,607,6.75,4.75,75.875,283.125,11.933894714874574
361,611,6.75,7.25,76.375,284.625,11.945637911838126
363,307,6.75,5.75,76.75,286.25,11.938366331148236
365,155,6.75,16.25,77.5,287.5,11.987511943460499
367,1241,6.75,4.75,77.5625,289.4375,11.933400384012877
369,5,6.75,69.25,80.0,289.0,12.23253800522582
371,157,6.75,7.75,78.5,292.5,11.947019875527587
373,5,6.75,42.25,80.0,293.0,12.105246966955873
375,317,6.75,4.75,79.25,295.75,11.932927142912355
377,319,6.75,7.25,79.75,297.25,11.944177188446329
379,641,6.75,5.75,80.125,298.875,11.937220228942781
381,323,6.75,12.25,80.75,300.25,11.96632021634622
383,1295,6.75,4.75,80.9375,302.0625,11.932473670124967
385,163,6.75,9.25,81.5,303.5,11.952394975234816
387,41,6.75,11.75,82.0,305.0,11.963252164275024
389,83,6.75,30.25,83.0,306.0,12.044453508275039
391,661,6.75,4.75,82.625,308.375,11.93203875234373
393,665,6.75,7.25,83.125,309.875,11.942835390480186
395,167,6.75,5.75,83.5,311.5,11.936166966976078
397,11,6.75,136.25,88.0,309.0,12.498241812070882
399,1349,6.75,4.75,84.3125,314.6875,11.93162127356203
401,85,6.75,13.25,85.0,316.0,11.967845522144712
403,341,6.75,7.75,85.25,317.75,11.944177188446329
405,11,6.75,82.25,88.0,317.0,12.258900249746572
407,43,6.75,4.75,86.0,321.0,11.931220205511854
409,173,6.75,7.25,86.5,322.5,11.941598562488291
411,695,6.75,5.75,86.875,324.125,11.935195703552472
413,175,6.75,12.25,87.5,325.5,11.962051397666237
415,1403,6.75,4.75,87.6875,327.3125,11.930834599207516
417,353,6.75,9.25,88.25,328.75,11.949235357648313
419,89,6.75,19.75,89.0,330.0,11.991992867192867
421,179,6.75,22.25,89.5,331.5,12.001782262857999
423,715,6.75,4.75,89.375,333.625,11.930463577449196
425,719,6.75,7.25,89.875,335.125,11.940454850318858
427,361,6.75,5.75,90.25,336.75,11.934297221822536
429,91,6.75,16.25,91.0,338.0,11.976132444203364
431,1457,6.75,4.75,91.0625,339.9375,11.930106328161006
433,23,6.75,21.25,92.0,341.0,11.995316726454712
435,23,6.75,7.75,92.0,343.0,11.941752688637663
437,47,6.75,58.25,94.0,343.0,12.13951939564978
439,371,6.75,4.75,92.75,346.25,11.92976209845754
441,373,6.75,7.25,93.25,347.75,11.939394119971196
443,749,6.75,5.75,93.625,349.375,11.93346363638128
445,377,6.75,12.25,94.25,350.75,11.958396414356383
447,1511,6.75,4.75,94.4375,352.5625,11.929430189347721
449,95,6.75,9.25,95.0,354.0,11.946526049983673
451,191,6.75,11.75,95.5,355.5,11.955869011468035
453,1,6.75,1038.25,128.0,325.0,15.778207056761184
455,769,6.75,4.75,96.125,358.875,11.92910995099695
457,773,6.75,7.25,96.625,360.375,11.938407656505714
459,97,6.75,5.75,97.0,362.0,11.932688161226533
461,49,6.75,24.25,98.0,363.0,12.001358586141588
463,1565,6.75,4.75,97.8125,365.1875,11.928800778480756
465,197,6.75,13.25,98.5,366.5,11.960052678632902
467,395,6.75,7.75,98.75,368.25,11.939660419443685
469,13,6.75,162.25,104.0,365.0,12.502934701421287
471,199,6.75,4.75,99.5,371.5,11.928502107970866
473,25,6.75,7.25,100.0,373.0,11.93748792405662
475,803,6.75,5.75,100.375,374.625,11.931964924610595
477,101,6.75,12.25,101.0,376.0,11.955231747350881
